Race,City,State,Gender,Lat,Long,Time,Dist
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:29:46 AM,0
Parkway,Prairie Village,KS,F,38.9914109,-94.6332767,2:29:51 AM,7.4
Parkway,Cedar Rapids,IA,F,41.9758872,-91.6704052,2:29:54 AM,251
Parkway,Western,NE,M,40.3936138,-97.1980951,2:29:54 AM,166.9
Parkway,Western,NE,F,40.3936138,-97.1980951,2:29:54 AM,166.9
Parkway,Wichita,KS,F,37.6922361,-97.3375447,2:29:56 AM,178.6
Parkway,Grain Valley,MO,F,39.0150069,-94.1985579,2:29:59 AM,20.2
Parkway,Grain Valley,MO,M,39.0150069,-94.1985579,2:30:00 AM,20.2
Parkway,Prairie Village,KS,F,38.9914109,-94.6332767,2:30:01 AM,7.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:30:05 AM,0
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,2:30:06 AM,15.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:30:08 AM,0
Parkway,Miami,FL,F,25.7742658,-80.1936588,2:30:09 AM,1240.3
Parkway,Miami,FL,F,25.7742658,-80.1936588,2:30:09 AM,1240.3
Parkway,New York,NY,M,40.7305991,-73.9865811,2:30:12 AM,1096.6
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:30:12 AM,0
Parkway,Westwood,KS,F,39.0405608,-94.6169012,2:30:12 AM,4.2
Parkway,Perry,KS,F,39.0758335,-95.3933076,2:30:13 AM,44.6
Parkway,Lee's Summit,MO,M,38.9108408,-94.3821723,2:30:13 AM,15.4
Parkway,Fort Leavenworth,KS,F,39.3450982,-94.9216266,2:30:16 AM,26.3
Parkway,Lenexa,KS,M,38.9536174,-94.7335708,2:30:18 AM,12.9
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,2:30:20 AM,15.4
Parkway,Columbia,MO,F,38.951883,-92.3337365,2:30:21 AM,120.3
Parkway,Olathe,KS,M,38.8843867,-94.8161126,2:30:21 AM,19.4
Parkway,Iowa City,IA,F,41.6612561,-91.5299105,2:30:30 AM,239.2
Parkway,Chillicothe,MO,M,39.7952946,-93.5524357,2:30:32 AM,73
Parkway,Liberty,MO,F,39.2463496,-94.4189374,2:30:35 AM,13.6
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:30:35 AM,9.1
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:30:36 AM,0
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:30:37 AM,0
Parkway,Leawood,KS,F,38.966673,-94.6169011,2:30:37 AM,8.6
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:30:38 AM,9.1
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:30:41 AM,9.1
Parkway,Kearney,MO,F,40.6994778,-99.0818583,2:30:42 AM,264.7
Parkway,Chanute,KS,F,37.6792135,-95.4572033,2:30:46 AM,108.4
Parkway,Overland Park,MO,F,38.9822282,-94.6707916,2:30:47 AM,9.1
Parkway,Hale,MO,F,39.6036334,-93.3424306,2:30:49 AM,74.5
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:30:51 AM,0
Parkway,Leawood,KS,F,38.966673,-94.6169011,2:30:52 AM,8.6
Parkway,Olathe,KS,F,38.8843867,-94.8161126,2:30:55 AM,19.4
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:30:56 AM,0
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:31:00 AM,9.1
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:31:06 AM,0
Parkway,Topeka,KS,F,39.0490111,-95.6775556,2:31:06 AM,60
Parkway,Olathe,KS,M,38.8843867,-94.8161126,2:31:10 AM,19.4
Parkway,Lenexa,KS,F,38.9536174,-94.7335708,2:31:10 AM,12.9
Parkway,Kc,KS,F,39.1146799,-94.7495245,2:31:14 AM,10.2
Parkway,Mission,KS,F,39.0277832,-94.6557913,2:31:14 AM,6.3
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,2:31:18 AM,9.1
Parkway,Manhattan,KS,F,39.1836082,-96.5716693,2:31:20 AM,108.1
Parkway,Shawnee,KS,F,39.0416718,-94.7202375,2:31:21 AM,9
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:31:22 AM,0
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:31:24 AM,0
Parkway,Gardner,KS,F,38.8109254,-94.9272957,2:31:25 AM,27.2
Parkway,Olathe,KS,M,38.8843867,-94.8161126,2:31:26 AM,19.4
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,2:31:31 AM,9.1
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:31:32 AM,9.1
Parkway,Grain Valley,MO,F,39.0150069,-94.1985579,2:31:32 AM,20.2
Parkway,Eudora,KS,F,38.9433372,-95.0985807,2:31:35 AM,30.4
Parkway,Blue Springs,MO,M,39.01723,-94.2822094,2:31:35 AM,15.8
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:31:37 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:31:37 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:31:38 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:31:38 AM,0
Parkway,Scottsdale,AZ,M,33.5091215,-111.8992364,2:31:40 AM,1039
Parkway,Grain Valley,MO,F,39.0150069,-94.1985579,2:31:42 AM,20.2
Parkway,Blue Springs,MO,F,39.01723,-94.2822094,2:31:42 AM,15.8
Parkway,St. Joseph,MO,F,39.7686055,-94.8466321,2:31:48 AM,49.6
Parkway,Topeka,KS,F,39.0490111,-95.6775556,2:31:49 AM,60
Parkway,Olathe,KS,F,38.8843867,-94.8161126,2:31:49 AM,19.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:31:50 AM,0
Parkway,Olathe,KS,F,38.8843867,-94.8161126,2:31:50 AM,19.4
Parkway,Olathe,KS,F,38.8843867,-94.8161126,2:31:50 AM,19.4
Parkway,Olathe,KS,F,38.8843867,-94.8161126,2:31:50 AM,19.4
Parkway,Topeka,KS,F,39.0490111,-95.6775556,2:31:52 AM,60
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:31:52 AM,9.1
Parkway,Basehor,KS,F,39.1416692,-94.9385762,2:31:53 AM,20.6
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:31:55 AM,0
Parkway,Basehor,KS,M,39.1416692,-94.9385762,2:31:55 AM,20.6
Parkway,Leawood,KS,F,38.966673,-94.6169011,2:31:58 AM,8.6
Parkway,Leawood,KS,F,38.966673,-94.6169011,2:31:59 AM,8.6
Parkway,Leawood,KS,F,38.966673,-94.6169011,2:31:59 AM,8.6
Parkway,Greenwood,MO,F,40.9627758,-96.4411196,2:31:59 AM,163.4
Parkway,West Des Moines,IA,M,41.5645337,-93.759528,2:32:02 AM,176.3
Parkway,Saint Louis,MO,F,38.6272733,-90.1978888,2:32:04 AM,237.5
Parkway,Cottage Grove,MN,F,44.8277446,-92.9438217,2:32:07 AM,405
Parkway,Cottage Grove,MN,F,44.8277446,-92.9438217,2:32:07 AM,405
Parkway,Shawnee,KS,F,39.0416718,-94.7202375,2:32:09 AM,9
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:32:15 AM,9.1
Parkway,Olathe,KS,F,38.8843867,-94.8161126,2:32:15 AM,19.4
Parkway,Shawnee,KS,M,39.0416718,-94.7202375,2:32:18 AM,9
Parkway,Canton,MO,F,40.7989522,-81.3784444,2:32:19 AM,709.4
Parkway,Wichita,KS,F,37.6922361,-97.3375447,2:32:22 AM,178.6
Parkway,Derby,KS,F,37.5455735,-97.268933,2:32:22 AM,181.3
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:32:26 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:32:27 AM,0
Parkway,Greenwood,MO,M,40.9627758,-96.4411196,2:32:31 AM,163.4
Parkway,Wichita,KS,F,37.6922361,-97.3375447,2:32:37 AM,178.6
Parkway,Wichita,KS,F,37.6922361,-97.3375447,2:32:37 AM,178.6
Parkway,Saint Louis,MO,F,38.6272733,-90.1978888,2:32:39 AM,237.5
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:32:39 AM,0
Parkway,Shawnee,KS,M,39.0416718,-94.7202375,2:32:39 AM,9
Parkway,Parkville,MO,F,39.1950029,-94.6821805,2:32:45 AM,10
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,2:32:45 AM,15.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:32:53 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:32:54 AM,0
Parkway,Shawnee,KS,M,39.0416718,-94.7202375,2:32:55 AM,9
Parkway,Parkville,MO,F,39.1950029,-94.6821805,2:32:59 AM,10
Parkway,Independence,MO,M,39.0911161,-94.4155067,2:33:04 AM,7.9
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:33:05 AM,0
Parkway,Prairie Village,KS,F,38.9914109,-94.6332767,2:33:05 AM,7.4
Parkway,Grandview,MO,F,38.8858407,-94.5330095,2:33:06 AM,13.8
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,2:33:06 AM,15.4
Parkway,Olathe,KS,F,38.8843867,-94.8161126,2:33:08 AM,19.4
Parkway,Manhattan,KS,F,39.1836082,-96.5716693,2:33:08 AM,108.1
Parkway,Lees Summit,MO,M,38.9108408,-94.3821723,2:33:08 AM,15.4
Parkway,Leawood,KS,M,38.966673,-94.6169011,2:33:09 AM,8.6
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,2:33:11 AM,15.4
Parkway,Topeka,KS,F,39.0490111,-95.6775556,2:33:12 AM,60
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:33:15 AM,9.1
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:33:15 AM,0
Parkway,Pleasant Valley,MO,F,37.2958793,-93.2821326,2:33:15 AM,141.7
Parkway,Leawood,KS,F,38.966673,-94.6169011,2:33:15 AM,8.6
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:33:16 AM,9.1
Parkway,Parkville,MO,F,39.1950029,-94.6821805,2:33:17 AM,10
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:33:20 AM,0
Parkway,Leavenworth,KS,F,39.3110919,-94.9227995,2:33:24 AM,24.8
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:33:28 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:33:32 AM,0
Parkway,Sugar Creek,MO,F,39.5525019,-94.8795643,2:33:34 AM,36.5
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:33:35 AM,9.1
Parkway,Smithville,MO,F,39.3869442,-94.5810658,2:33:40 AM,20.9
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:33:40 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:33:43 AM,0
Parkway,Vassar,KS,F,38.647231,-95.6224827,2:33:44 AM,64.6
Parkway,Osage City,KS,F,38.6338982,-95.8258205,2:33:44 AM,74.9
Parkway,Lennox,SD,F,43.3541476,-96.891995,2:33:47 AM,318.6
Parkway,Springfield,MO,F,37.2153307,-93.298252,2:33:49 AM,146.2
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:33:50 AM,9.1
Parkway,Olathe,KS,M,38.8843867,-94.8161126,2:33:51 AM,19.4
Parkway,West Des Moines,IA,M,41.5645337,-93.759528,2:33:51 AM,176.3
Parkway,Prairie Village,KS,F,38.9914109,-94.6332767,2:33:54 AM,7.4
Parkway,Basehor,KS,M,39.1416692,-94.9385762,2:33:54 AM,20.6
Parkway,Liberty,MO,M,39.2463496,-94.4189374,2:33:56 AM,13.6
Parkway,Eudora,KS,F,38.9433372,-95.0985807,2:34:00 AM,30.4
Parkway,Kansas City,KS,F,39.1146799,-94.7495245,2:34:02 AM,10.2
Parkway,Kansas City,KS,F,39.1146799,-94.7495245,2:34:04 AM,10.2
Parkway,Elkhorn,NE,F,41.2860699,-96.234612,2:34:08 AM,175.8
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:34:09 AM,0
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,2:34:09 AM,15.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:34:10 AM,0
Parkway,Liberty,MO,F,39.2463496,-94.4189374,2:34:12 AM,13.6
Parkway,Lenexa,KS,F,38.9536174,-94.7335708,2:34:17 AM,12.9
Parkway,Lawrence,KS,F,38.9719384,-95.2359495,2:34:21 AM,37
Parkway,Krum,TX,F,33.2618362,-97.2374667,2:34:21 AM,428.3
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,2:34:21 AM,15.4
Parkway,Leavenworth,KS,F,39.3110919,-94.9227995,2:34:23 AM,24.8
Parkway,Lee's Summit,MO,F,38.9108408,-94.3821723,2:34:24 AM,15.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:34:25 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:34:27 AM,0
Parkway,Kansas City,KS,F,39.1146799,-94.7495245,2:34:31 AM,10.2
Parkway,Lenexa,KS,F,38.9536174,-94.7335708,2:34:33 AM,12.9
Parkway,Lake Quivira,KS,F,39.0402827,-94.776628,2:34:37 AM,11.9
Parkway,Topeka,KS,F,39.0490111,-95.6775556,2:34:39 AM,60
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:34:43 AM,0
Parkway,Lawrence,KS,M,38.9719384,-95.2359495,2:34:45 AM,37
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:34:45 AM,0
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:34:46 AM,9.1
Parkway,Wichita,KS,F,37.6922361,-97.3375447,2:34:47 AM,178.6
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:34:49 AM,9.1
Parkway,Independence,KS,F,37.2242358,-95.708313,2:34:49 AM,142.7
Parkway,Prairie Village,KS,F,38.9914109,-94.6332767,2:34:49 AM,7.4
Parkway,Independence,KS,M,37.2242358,-95.708313,2:34:49 AM,142.7
Parkway,Country Club,MO,F,39.8394075,-94.81983214,2:34:55 AM,53.9
Parkway,Columbia,MO,F,38.951883,-92.3337365,2:34:59 AM,120.3
Parkway,Omaha,NE,F,41.2587317,-95.9378731,2:35:01 AM,166.7
Parkway,Shawnee,KS,F,39.0416718,-94.7202375,2:35:06 AM,9
Parkway,Omaha,NE,F,41.2587317,-95.9378731,2:35:09 AM,166.7
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:35:14 AM,0
Parkway,Shawnee,KS,F,39.0416718,-94.7202375,2:35:14 AM,9
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:35:21 AM,0
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,2:35:21 AM,15.4
Parkway,Merriam,KS,F,39.0236165,-94.69357,2:35:22 AM,8.2
Parkway,Kansas City,MO,UNK,39.0844687,-94.5630297,2:35:22 AM,0
Parkway,Cummings,KS,F,39.4627757,-95.2474708,2:35:24 AM,45
Parkway,Atchison,KS,F,39.545816,-95.3326051,2:35:25 AM,52.1
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:35:29 AM,9.1
Parkway,Lenexa,KS,F,38.9536174,-94.7335708,2:35:29 AM,12.9
Parkway,Lenexa,KS,M,38.9536174,-94.7335708,2:35:29 AM,12.9
Parkway,UNK,UNK,UNK,#N/A,#N/A,2:35:29 AM,#N/A
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:35:30 AM,9.1
Parkway,Liberty,MO,F,39.2463496,-94.4189374,2:35:30 AM,13.6
Parkway,Olathe,KS,F,38.8843867,-94.8161126,2:35:35 AM,19.4
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,2:35:36 AM,15.4
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:35:39 AM,9.1
Parkway,Lenexa,KS,F,38.9536174,-94.7335708,2:35:40 AM,12.9
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:35:40 AM,0
Parkway,New York,NY,F,40.7305991,-73.9865811,2:35:41 AM,1096.6
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:35:44 AM,0
Parkway,Kearney,MO,M,40.6994778,-99.0818583,2:35:50 AM,264.7
Parkway,Newton,KS,F,38.0469166,-97.3447243,2:35:50 AM,166.8
Parkway,Newton,KS,M,38.0469166,-97.3447243,2:35:51 AM,166.8
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:35:51 AM,9.1
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:35:51 AM,9.1
Parkway,Lenexaexa,KS,F,38.9536174,-94.7335708,2:35:57 AM,12.9
Parkway,Knob Noster,MO,F,38.7666798,-93.5585457,2:35:58 AM,58.4
Parkway,Perry,KS,F,39.0758335,-95.3933076,2:35:59 AM,44.6
Parkway,Leawood,KS,F,38.966673,-94.6169011,2:36:08 AM,8.6
Parkway,Berryton,KS,F,38.9408353,-95.6316473,2:36:09 AM,58.4
Parkway,Kansas City,KS,F,39.1146799,-94.7495245,2:36:11 AM,10.2
Parkway,Prairie Village,KS,F,38.9914109,-94.6332767,2:36:13 AM,7.4
Parkway,Greenwood,MO,F,40.9627758,-96.4411196,2:36:14 AM,163.4
Parkway,Greenwood,MO,F,40.9627758,-96.4411196,2:36:14 AM,163.4
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:36:17 AM,9.1
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:36:18 AM,0
Parkway,Barry,IL,F,39.6942135,-91.0390245,2:36:19 AM,193.3
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:36:20 AM,0
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:36:20 AM,9.1
Parkway,Bonner Springs,KS,F,39.059726,-94.8835753,2:36:22 AM,17.3
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:36:24 AM,0
Parkway,Beatrice,NE,F,40.2660291,-96.7469116,2:36:28 AM,142.1
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:36:28 AM,9.1
Parkway,Greenwood,MO,F,40.9627758,-96.4411196,2:36:30 AM,163.4
Parkway,Springfield,MO,F,37.2153307,-93.298252,2:36:35 AM,146.2
Parkway,Rogersville,MO,F,37.1169951,-93.0557342,2:36:37 AM,158.6
Parkway,Morris,IL,F,38.6908906,-96.6707525,2:36:37 AM,116.8
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:36:38 AM,0
Parkway,Winfield,KS,F,37.2397486,-96.9955918,2:36:41 AM,183.7
Parkway,Lansing,KS,F,39.2486126,-94.9002412,2:36:44 AM,21.4
Parkway,Lawrence,KS,F,38.9719384,-95.2359495,2:36:45 AM,37
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:36:45 AM,9.1
Parkway,Lansing,KS,M,39.2486126,-94.9002412,2:36:46 AM,21.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:36:46 AM,0
Parkway,Shawnee,KS,F,39.0416718,-94.7202375,2:36:48 AM,9
Parkway,Council Bluffs,IA,F,41.2621283,-95.8613911,2:36:51 AM,165.2
Parkway,Kirksville,MO,F,40.1947539,-92.5832495,2:36:53 AM,130.4
Parkway,Tonganoxie,KS,M,39.109724,-95.0877464,2:36:53 AM,28.3
Parkway,Kirksville,MO,F,40.1947539,-92.5832495,2:36:53 AM,130.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:36:59 AM,0
Parkway,Blue Springs,MO,F,39.01723,-94.2822094,2:36:59 AM,15.8
Parkway,Lee's Summit,MO,M,38.9108408,-94.3821723,2:37:02 AM,15.4
Parkway,Shawnee,KS,M,39.0416718,-94.7202375,2:37:02 AM,9
Parkway,Lathrop,MO,F,39.5483354,-94.329946,2:37:09 AM,34.4
Parkway,Stewartsville,MO,F,39.7508306,-94.4966199,2:37:10 AM,46.1
Parkway,Lathrop,MO,F,39.5483354,-94.329946,2:37:12 AM,34.4
Parkway,Fairway,KS,F,39.0222277,-94.6319017,2:37:13 AM,5.7
Parkway,Olathe,KS,M,38.8843867,-94.8161126,2:37:14 AM,19.4
Parkway,Mission,KS,F,39.0277832,-94.6557913,2:37:14 AM,6.3
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:37:18 AM,9.1
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:37:18 AM,9.1
Parkway,Olathe,KS,F,38.8843867,-94.8161126,2:37:20 AM,19.4
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:37:20 AM,0
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,2:37:22 AM,15.4
Parkway,Maryville,MO,F,40.3461017,-94.8724706,2:37:27 AM,88.6
Parkway,Warrensburg,MO,F,38.7627893,-93.7360497,2:37:34 AM,49.8
Parkway,Lenexa,KS,F,38.9536174,-94.7335708,2:37:35 AM,12.9
Parkway,Gardner,KS,F,38.8109254,-94.9272957,2:37:36 AM,27.2
Parkway,Kansas City,KS,M,39.1146799,-94.7495245,2:37:38 AM,10.2
Parkway,Leawood,KS,F,38.966673,-94.6169011,2:37:39 AM,8.6
Parkway,West Des Moines,IA,F,41.5645337,-93.759528,2:37:44 AM,176.3
Parkway,Lawrence,KS,F,38.9719384,-95.2359495,2:37:45 AM,37
Parkway,Fort Leavenworth,KS,M,39.3450982,-94.9216266,2:37:45 AM,26.3
Parkway,Leavenworth,KS,F,39.3110919,-94.9227995,2:37:45 AM,24.8
Parkway,Spring Hill,KS,F,38.7430646,-94.8255165,2:37:46 AM,27.5
Parkway,Highland,KS,F,39.2138911,-94.8307955,2:37:48 AM,16.9
Parkway,Olathe,KS,F,38.8843867,-94.8161126,2:37:49 AM,19.4
Parkway,Lincoln,NE,F,40.8000554,-96.6674004,2:37:53 AM,162.8
Parkway,Lincoln,NE,F,40.8000554,-96.6674004,2:37:54 AM,162.8
Parkway,Waverly,NE,F,40.9174204,-96.5281668,2:37:54 AM,163.9
Parkway,Lawrence,KS,F,38.9719384,-95.2359495,2:38:01 AM,37
Parkway,Eudora,KS,F,38.9433372,-95.0985807,2:38:03 AM,30.4
Parkway,Lawrence,KS,M,38.9719384,-95.2359495,2:38:05 AM,37
Parkway,Fort Leavenworth,KS,M,39.3450982,-94.9216266,2:38:07 AM,26.3
Parkway,Fort Leavenworth,KS,F,39.3450982,-94.9216266,2:38:07 AM,26.3
Parkway,Shawnee,KS,F,39.0416718,-94.7202375,2:38:08 AM,9
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:38:11 AM,0
Parkway,Liberty,MO,M,39.2463496,-94.4189374,2:38:14 AM,13.6
Parkway,North Liberty,IA,F,41.748868,-91.5972563,2:38:17 AM,241.3
Parkway,Lincoln,NE,F,40.8000554,-96.6674004,2:38:20 AM,162.8
Parkway,Lincoln,NE,F,40.8000554,-96.6674004,2:38:20 AM,162.8
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:38:28 AM,0
Parkway,Liberty,MO,F,39.2463496,-94.4189374,2:38:28 AM,13.6
Parkway,Stillwater,MN,F,45.0564041,-92.8134981,2:38:30 AM,421.8
Parkway,Gardner,KS,F,38.8109254,-94.9272957,2:38:32 AM,27.2
Parkway,Bothell,WA,F,47.759853,-122.2068216,2:38:33 AM,1504
Parkway,Parkville,MO,F,39.1950029,-94.6821805,2:38:34 AM,10
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,2:38:40 AM,15.4
Parkway,Leavenworth,KS,F,39.3110919,-94.9227995,2:38:43 AM,24.8
Parkway,Rogers,AR,F,36.3320197,-94.1185365,2:38:48 AM,191.4
Parkway,Lawrence,KS,F,38.9719384,-95.2359495,2:38:50 AM,37
Parkway,Odessa,TX,F,31.8457149,-102.3676869,2:38:53 AM,664.9
Parkway,Moseley,VA,F,37.4748866,-77.778785,2:38:53 AM,917.9
Parkway,Perry,KS,F,39.0758335,-95.3933076,2:38:57 AM,44.6
Parkway,Blue Springs,MO,F,39.01723,-94.2822094,2:38:58 AM,15.8
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:38:58 AM,9.1
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:38:59 AM,0
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:39:04 AM,9.1
Parkway,Winfield,KS,F,37.2397486,-96.9955918,2:39:04 AM,183.7
Parkway,Independence,MO,M,39.0911161,-94.4155067,2:39:08 AM,7.9
Parkway,Kansas City,KS,F,39.1146799,-94.7495245,2:39:08 AM,10.2
Parkway,Excelsior Springs,MO,F,39.339175,-94.226059,2:39:14 AM,25.2
Parkway,Greenwood,MO,F,40.9627758,-96.4411196,2:39:16 AM,163.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:39:18 AM,0
Parkway,Manhattan,KS,M,39.1836082,-96.5716693,2:39:20 AM,108.1
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,2:39:22 AM,9.1
Parkway,Mission,KS,F,39.0277832,-94.6557913,2:39:23 AM,6.3
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:39:23 AM,9.1
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:39:24 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:39:25 AM,0
Parkway,Spring Hill,KS,F,38.7430646,-94.8255165,2:39:25 AM,27.5
Parkway,Leawood,KS,F,38.966673,-94.6169011,2:39:33 AM,8.6
Parkway,Blue Springs,MO,F,39.01723,-94.2822094,2:39:35 AM,15.8
Parkway,Chanute,KS,M,37.6792135,-95.4572033,2:39:37 AM,108.4
Parkway,Chanute,KS,F,37.6792135,-95.4572033,2:39:37 AM,108.4
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:39:40 AM,9.1
Parkway,Bucyrus,KS,F,38.7263985,-94.7182911,2:39:40 AM,26.1
Parkway,Independence,MO,F,39.0911161,-94.4155067,2:39:42 AM,7.9
Parkway,Leawood,KS,F,38.966673,-94.6169011,2:39:53 AM,8.6
Parkway,Lawrence,KS,F,38.9719384,-95.2359495,2:39:58 AM,37
Parkway,Platte City,MO,F,39.3703535,-94.7810859,2:40:03 AM,22.9
Parkway,Ottawa,KS,F,39.1273653,-97.6568093,2:40:07 AM,166.3
Parkway,Lenexa,KS,F,38.9536174,-94.7335708,2:40:09 AM,12.9
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:40:16 AM,9.1
Parkway,Independence,MO,F,39.0911161,-94.4155067,2:40:17 AM,7.9
Parkway,Olathe,KS,F,38.8843867,-94.8161126,2:40:17 AM,19.4
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:40:17 AM,9.1
Parkway,Shawnee,KS,F,39.0416718,-94.7202375,2:40:19 AM,9
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:40:19 AM,0
Parkway,Overeland Park,KS,F,38.9822282,-94.6707916,2:40:33 AM,9.1
Parkway,UNK,UNK,UNK,#N/A,#N/A,2:40:41 AM,#N/A
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,2:40:41 AM,9.1
Parkway,Sedalia,MO,F,38.7044609,-93.2282612,2:40:42 AM,76.6
Parkway,Blue Springs,MO,F,39.01723,-94.2822094,2:40:52 AM,15.8
Parkway,Olathe,KS,F,38.8843867,-94.8161126,2:40:58 AM,19.4
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,2:41:00 AM,9.1
Parkway,Grain Valley,MO,F,39.0150069,-94.1985579,2:41:04 AM,20.2
Parkway,Tulsa,OK,F,36.1556805,-95.9929112,2:41:18 AM,216.7
Parkway,Tulsa,OK,M,36.1556805,-95.9929112,2:41:18 AM,216.7
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:41:18 AM,9.1
